date,page,segment,clicks,impressions,position
2026-08-14,P11,local,0,26,12.35
2026-08-14,P12,general,4,69,5.98
2026-08-14,P12,local,3,41,5.63
2026-08-14,P13,general,9,80,6.23
2026-08-14,P13,local,5,71,6.36
2026-08-14,P14,general,0,31,15.88
2026-08-14,P14,local,0,39,15.7
2026-08-14,P15,general,2,58,19.17
2026-08-14,P15,local,1,27,18.75
2026-08-14,P16,general,3,82,14.87
2026-08-14,P16,local,0,41,15.27
2026-08-14,P17,general,6,108,8.42
2026-08-14,P17,local,1,35,8.51
2026-08-14,P18,general,0,64,15.16
2026-08-14,P18,local,2,35,14.55
2026-08-14,P19,general,10,131,5.36
2026-08-14,P19,local,4,72,5.4
2026-08-14,P20,general,3,51,6.04
2026-08-14,P20,local,4,66,6.11
2026-08-14,P21,general,0,87,9.6
2026-08-14,P21,local,3,59,10
2026-08-14,P22,general,2,74,15.66
2026-08-14,P22,local,1,29,15.41
2026-08-14,P23,general,2,74,8.76
2026-08-14,P23,local,1,25,9.67
2026-08-14,P24,general,1,79,14.31
2026-08-14,P24,local,1,34,15.51
2026-08-14,P25,general,2,51,15.93
2026-08-14,P25,local,0,22,15.51
2026-08-15,P01,general,2,53,10.03
2026-08-15,P01,local,1,28,10.6
2026-08-15,P02,general,1,69,7.33
2026-08-15,P02,local,1,31,7.3
2026-08-15,P03,general,1,55,9.66
2026-08-15,P03,local,3,31,9.84
2026-08-15,P04,general,1,69,11.53
2026-08-15,P04,local,0,39,11.75
2026-08-15,P05,general,9,115,4.1
2026-08-15,P05,local,6,79,4.2
2026-08-15,P06,general,0,30,11.72
2026-08-15,P06,local,2,31,11.74
2026-08-15,P07,general,2,85,9.22
2026-08-15,P07,local,0,28,9.24
2026-08-15,P08,general,3,68,4.46
2026-08-15,P08,local,3,22,4.35
2026-08-15,P09,general,1,59,10.59
2026-08-15,P09,local,1,21,10.64
2026-08-15,P10,general,0,39,13.55
2026-08-15,P10,local,0,13,13.81
2026-08-15,P11,general,1,27,13.13
2026-08-15,P11,local,1,28,13.01
2026-08-15,P12,general,3,44,6.48
2026-08-15,P12,local,5,41,5.66
2026-08-15,P13,general,3,41,5.65
2026-08-15,P13,local,1,56,6
2026-08-15,P14,general,0,23,18.54
2026-08-15,P14,local,0,28,19.44
2026-08-15,P15,general,0,36,17.42
2026-08-15,P15,local,1,22,17.08
2026-08-15,P16,general,4,66,12.58
2026-08-15,P16,local,0,42,12.43
2026-08-15,P17,general,4,77,8.64
2026-08-15,P17,local,0,30,8.09
2026-08-15,P18,general,2,60,14.92
2026-08-15,P18,local,2,24,15.05
2026-08-15,P19,general,5,94,6.09
2026-08-15,P19,local,2,62,6.17
2026-08-15,P20,general,0,34,6.82
2026-08-15,P20,local,3,37,6.74
2026-08-15,P21,general,3,69,11.7
2026-08-15,P21,local,2,62,12.1
2026-08-15,P22,general,3,54,18.08
2026-08-15,P22,local,0,17,15.85
2026-08-15,P23,general,0,59,8.8
2026-08-15,P23,local,0,31,8.25
2026-08-15,P24,general,2,48,13.42
2026-08-15,P24,local,0,26,12.81
2026-08-15,P25,general,2,26,16.08
2026-08-15,P25,local,1,19,16.97
2026-08-16,P01,general,0,52,11.11
2026-08-16,P01,local,1,24,11
2026-08-16,P02,general,2,66,7.55
2026-08-16,P02,local,2,41,7.09
2026-08-16,P03,general,2,83,8.74
2026-08-16,P03,local,1,38,8.74
2026-08-16,P04,general,1,55,14.57
2026-08-16,P04,local,0,38,13.98
2026-08-16,P05,general,6,104,3.76
2026-08-16,P05,local,8,68,3.53
2026-08-16,P06,general,0,28,11.09
2026-08-16,P06,local,1,19,11.54
2026-08-16,P07,general,2,94,9.86
2026-08-16,P07,local,1,33,9.92
2026-08-16,P08,general,10,75,3.92
2026-08-16,P08,local,3,33,3.94
2026-08-16,P09,general,1,45,10.29
2026-08-16,P09,local,0,24,10.65
2026-08-16,P10,general,3,45,13.25
2026-08-16,P10,local,0,17,13.53
2026-08-16,P11,general,2,31,12.37
2026-08-16,P11,local,1,20,12.7
2026-08-16,P12,general,2,57,5.58
2026-08-16,P12,local,0,27,5.77
2026-08-16,P13,general,3,77,5.41
2026-08-16,P13,local,6,76,5.53
2026-08-16,P14,general,0,20,18.69
2026-08-16,P14,local,1,25,19.82
2026-08-16,P15,general,0,27,19
2026-08-16,P15,local,0,18,19.03
2026-08-16,P16,general,2,61,12.92
2026-08-16,P16,local,2,40,13.42
2026-08-16,P17,general,4,66,7.97
2026-08-16,P17,local,0,48,7.67
2026-08-16,P18,general,3,53,14.97
2026-08-16,P18,local,1,40,14.49
2026-08-16,P19,general,4,80,5.75
2026-08-16,P19,local,0,47,5.63
2026-08-16,P20,general,2,40,7.34
2026-08-16,P20,local,1,33,7.04
2026-08-16,P21,general,1,61,9.91
2026-08-16,P21,local,4,52,10.31
2026-08-16,P22,general,3,54,16.42
2026-08-16,P22,local,0,31,15.61
2026-08-16,P23,general,3,53,8.85
2026-08-16,P23,local,2,24,8.73
2026-08-16,P24,general,2,54,13.54
2026-08-16,P24,local,0,31,13.11
2026-08-16,P25,general,0,26,14.86
2026-08-16,P25,local,0,29,13.27
2026-08-17,P01,general,3,64,9.41
2026-08-17,P01,local,1,37,9.57
2026-08-17,P02,general,2,83,7.19
2026-08-17,P02,local,2,48,7.46
2026-08-17,P03,general,2,71,11.03
2026-08-17,P03,local,1,55,10.65
2026-08-17,P04,general,0,84,11.86
2026-08-17,P04,local,3,45,11.81
2026-08-17,P05,general,18,148,3.13
2026-08-17,P05,local,11,106,3.3
2026-08-17,P06,general,0,45,13.34
2026-08-17,P06,local,0,17,13.6
2026-08-17,P07,general,9,122,9.29
2026-08-17,P07,local,5,54,9.39
2026-08-17,P08,general,9,86,4.22
2026-08-17,P08,local,4,35,4.51
2026-08-17,P09,general,3,65,10
2026-08-17,P09,local,1,34,9.84
2026-08-17,P10,general,3,54,15.01
2026-08-17,P10,local,0,13,14.17
2026-08-17,P11,general,1,26,11.04
2026-08-17,P11,local,1,44,11.33
2026-08-17,P12,general,2,69,5.89
2026-08-17,P12,local,5,51,6.49
2026-08-17,P13,general,4,56,6.21
2026-08-17,P13,local,9,92,6.38
2026-08-17,P14,general,2,36,18.97
2026-08-17,P14,local,0,35,19.28
2026-08-17,P15,general,0,43,19.66
2026-08-17,P15,local,0,29,20.12
2026-08-17,P16,general,2,97,13.68
2026-08-17,P16,local,2,57,13.95
2026-08-17,P17,general,7,87,8.85
2026-08-17,P17,local,2,38,9.34
2026-08-17,P18,general,0,76,15.23
2026-08-17,P18,local,1,41,16.07
2026-08-17,P19,general,9,141,5.73
2026-08-17,P19,local,9,83,5.44
2026-08-17,P20,general,1,43,6.97
2026-08-17,P20,local,3,39,6.92
2026-08-17,P21,general,3,83,10.45
2026-08-17,P21,local,3,64,10.34
2026-08-17,P22,general,0,70,15.71
2026-08-17,P22,local,1,37,16.42
2026-08-17,P23,general,4,81,8.92
2026-08-17,P23,local,2,36,8.99
2026-08-17,P24,general,1,92,13.19
2026-08-17,P24,local,4,37,13.21
2026-08-17,P25,general,2,41,15.17
2026-08-17,P25,local,1,20,16.14
2026-08-18,P01,general,3,59,10.57
2026-08-18,P01,local,2,48,10.95
2026-08-18,P02,general,8,73,7.44
2026-08-18,P02,local,6,57,7.15
2026-08-18,P03,general,2,76,11.56
2026-08-18,P03,local,3,59,10.71
2026-08-18,P04,general,4,71,11.3
2026-08-18,P04,local,2,59,11.29
2026-08-18,P05,general,16,147,3.3
2026-08-18,P05,local,11,105,3.17
2026-08-18,P06,general,1,47,12.47
2026-08-18,P06,local,0,32,12.93
2026-08-18,P07,general,6,102,9.9
2026-08-18,P07,local,3,45,9.88
2026-08-18,P08,general,15,94,4.47
2026-08-18,P08,local,5,32,4.37
2026-08-18,P09,general,3,65,10.17
2026-08-18,P09,local,1,36,10.54
2026-08-18,P10,general,2,48,14.18
2026-08-18,P10,local,0,19,14.61
2026-08-18,P11,general,0,23,12.74
2026-08-18,P11,local,2,41,13.15
2026-08-18,P12,general,5,66,5.89
2026-08-18,P12,local,0,45,6.06
2026-08-18,P13,general,6,67,5.65
2026-08-18,P13,local,7,82,5.75
2026-08-18,P14,general,2,42,16.96
2026-08-18,P14,local,0,44,16.07
2026-08-18,P15,general,0,47,17.15
2026-08-18,P15,local,1,29,17.11
2026-08-18,P16,general,2,94,14.4
2026-08-18,P16,local,0,56,14.21
2026-08-18,P17,general,4,103,9.02
2026-08-18,P17,local,2,46,8.8
2026-08-18,P18,general,1,63,14.39
2026-08-18,P18,local,1,37,14.21
2026-08-18,P19,general,8,140,5.25
2026-08-18,P19,local,4,64,5.34
2026-08-18,P20,general,4,48,6.71
2026-08-18,P20,local,4,42,6.68
2026-08-18,P21,general,1,86,11.05
2026-08-18,P21,local,1,74,10.67
2026-08-18,P22,general,1,69,16.34
2026-08-18,P22,local,1,34,16.4
2026-08-18,P23,general,2,82,7.4
2026-08-18,P23,local,2,35,6.96
2026-08-18,P24,general,1,82,13.56
2026-08-18,P24,local,2,46,14.04
2026-08-18,P25,general,2,48,15.01
2026-08-18,P25,local,3,25,15.22
2026-08-19,P01,general,5,59,10.14
2026-08-19,P01,local,1,39,10.2
2026-08-19,P02,general,4,96,8.15
2026-08-19,P02,local,1,52,8
2026-08-19,P03,general,3,73,11.37
2026-08-19,P03,local,2,40,10.51
2026-08-19,P04,general,1,75,10.63
2026-08-19,P04,local,0,54,10.42
2026-08-19,P05,general,11,166,3.39
2026-08-19,P05,local,10,109,3.36
2026-08-19,P06,general,0,45,11.91
2026-08-19,P06,local,0,26,11.74
2026-08-19,P07,general,7,125,8.4
2026-08-19,P07,local,2,38,8.14
2026-08-19,P08,general,10,96,3.98
2026-08-19,P08,local,5,39,4.22
2026-08-19,P09,general,7,73,10.1
2026-08-19,P09,local,1,29,9.73
2026-08-19,P10,general,1,50,12.53
2026-08-19,P10,local,1,27,13.02
2026-08-19,P11,general,0,26,11.73
2026-08-19,P11,local,1,43,12.14
2026-08-19,P12,general,2,54,6.8
2026-08-19,P12,local,0,48,6.82
2026-08-19,P13,general,10,84,4.73
2026-08-19,P13,local,4,81,4.57
2026-08-19,P14,general,0,34,16.58
2026-08-19,P14,local,1,34,17.87
2026-08-19,P15,general,0,37,19.45
2026-08-19,P15,local,1,32,18.16
2026-08-19,P16,general,1,55,12.96
2026-08-19,P16,local,0,53,14.22
2026-08-19,P17,general,2,86,9.41
2026-08-19,P17,local,2,39,9.03
2026-08-19,P18,general,2,54,15.56
2026-08-19,P18,local,0,24,15.95
2026-08-19,P19,general,8,128,5.3
2026-08-19,P19,local,5,78,5.23
2026-08-19,P20,general,2,58,6.84
2026-08-19,P20,local,3,52,7.03
2026-08-19,P21,general,2,88,10.55
2026-08-19,P21,local,1,68,10.8
2026-08-19,P22,general,1,78,16.73
2026-08-19,P22,local,0,27,16.16
2026-08-19,P23,general,5,77,8.28
2026-08-19,P23,local,3,40,8.28
2026-08-19,P24,general,1,81,14.27
2026-08-19,P24,local,2,48,13.96
2026-08-19,P25,general,1,42,16.15
2026-08-19,P25,local,0,26,15.1
2026-08-20,P01,general,1,54,9.84
2026-08-20,P01,local,1,40,9.47
2026-08-20,P02,general,6,87,7.58
2026-08-20,P02,local,4,44,7.67
2026-08-20,P03,general,2,85,8.98
2026-08-20,P03,local,1,49,9.42
2026-08-20,P04,general,1,85,11.54
2026-08-20,P04,local,1,42,11.68
2026-08-20,P05,general,13,140,3.4
2026-08-20,P05,local,7,100,3.29
2026-08-20,P06,general,2,42,12.96
2026-08-20,P06,local,2,28,13.03
2026-08-20,P07,general,8,117,10.37
2026-08-20,P07,local,3,40,10.47
2026-08-20,P08,general,9,93,4.56
2026-08-20,P08,local,3,33,4.81
2026-08-20,P09,general,4,75,9.94
2026-08-20,P09,local,1,29,10
2026-08-20,P10,general,2,55,13.57
2026-08-20,P10,local,2,21,12.99
2026-08-20,P11,general,0,33,11.8
2026-08-20,P11,local,0,34,12.1
2026-08-20,P12,general,5,59,7.24
2026-08-20,P12,local,1,47,7.1
2026-08-20,P13,general,4,77,5.51
2026-08-20,P13,local,3,75,5.73
2026-08-20,P14,general,0,35,18.07
2026-08-20,P14,local,0,33,17.53
2026-08-20,P15,general,2,48,20.2
2026-08-20,P15,local,1,34,19.25
2026-08-20,P16,general,8,99,14.69
2026-08-20,P16,local,2,57,14.71
2026-08-20,P17,general,8,102,8.84
2026-08-20,P17,local,1,48,8.64
2026-08-20,P18,general,2,60,14.95
2026-08-20,P18,local,1,40,15.53
2026-08-20,P19,general,7,136,5.84
2026-08-20,P19,local,6,83,5.4
2026-08-20,P20,general,6,66,6.95
2026-08-20,P20,local,6,54,6.96
2026-08-20,P21,general,4,89,11.54
2026-08-20,P21,local,1,77,12.3
2026-08-20,P22,general,2,72,16.86
2026-08-20,P22,local,1,42,17
2026-08-20,P23,general,0,80,8.43
2026-08-20,P23,local,0,35,8.7
2026-08-20,P24,general,1,90,13.97
2026-08-20,P24,local,0,32,14.37
2026-08-20,P25,general,0,48,16.85
2026-08-20,P25,local,1,32,16.96
2026-08-21,P01,general,5,59,10.27
2026-08-21,P01,local,2,43,10.42
2026-08-21,P02,general,3,88,7.33
2026-08-21,P02,local,0,44,6.98
2026-08-21,P03,general,4,73,10
2026-08-21,P03,local,4,60,9.53
2026-08-21,P04,general,3,66,12.16
2026-08-21,P04,local,2,62,12.74
2026-08-21,P05,general,11,158,3.63
2026-08-21,P05,local,12,95,3.47
2026-08-21,P06,general,0,39,12.11
2026-08-21,P06,local,3,31,12.09
2026-08-21,P07,general,8,123,9.47
2026-08-21,P07,local,4,54,9.73
2026-08-21,P08,general,4,112,4.37
2026-08-21,P08,local,8,41,4.14
2026-08-21,P09,general,1,61,10.38
2026-08-21,P09,local,1,34,10.36
2026-08-21,P10,general,1,52,13.02
2026-08-21,P10,local,1,19,13.48
2026-08-21,P11,general,2,30,13.11
2026-08-21,P11,local,0,34,13.12
2026-08-21,P12,general,4,60,6.08
2026-08-21,P12,local,3,47,6.08
2026-08-21,P13,general,12,78,5.48
2026-08-21,P13,local,8,103,5.62
2026-08-21,P14,general,0,40,18.27
2026-08-21,P14,local,1,32,19.01
2026-08-21,P15,general,0,56,20.63
2026-08-21,P15,local,0,36,20.22
2026-08-21,P16,general,1,82,14.36
2026-08-21,P16,local,0,52,13.63
2026-08-21,P17,general,2,108,8.73
2026-08-21,P17,local,3,46,8.94
2026-08-21,P18,general,3,84,15.69
2026-08-21,P18,local,0,42,14.99
2026-08-21,P19,general,7,109,5.48
2026-08-21,P19,local,4,66,5.74
2026-08-21,P20,general,1,52,7.14
2026-08-21,P20,local,3,59,7.02
2026-08-21,P21,general,3,91,9.4
2026-08-21,P21,local,2,69,8.89
2026-08-21,P22,general,1,74,17.29
2026-08-21,P22,local,1,26,17.4
2026-08-21,P23,general,3,82,8.28
2026-08-21,P23,local,2,38,7.48
2026-08-21,P24,general,1,78,13.32
2026-08-21,P24,local,2,43,13.27
2026-08-21,P25,general,0,38,16.32
2026-08-21,P25,local,1,29,16.05
2026-08-22,P01,general,2,53,10.02
2026-08-22,P01,local,3,28,10.61
2026-08-22,P02,general,4,68,7.32
2026-08-22,P02,local,2,42,7.26
2026-08-22,P03,general,0,45,10.38
2026-08-22,P03,local,2,34,9.78
2026-08-22,P04,general,0,67,10.53
2026-08-22,P04,local,2,47,10.87
2026-08-22,P05,general,9,108,3.24
2026-08-22,P05,local,7,79,3.38
2026-08-22,P06,general,2,37,13.6
2026-08-22,P06,local,2,12,13.2
2026-08-22,P07,general,3,93,8.79
2026-08-22,P07,local,1,29,9.13
2026-08-22,P08,general,6,76,4.35
2026-08-22,P08,local,0,26,4.22
2026-08-22,P09,general,3,52,9.63
2026-08-22,P09,local,0,18,9.5
2026-08-22,P10,general,1,30,16.53
2026-08-22,P10,local,1,13,15.78
2026-08-22,P11,general,0,24,12.4
2026-08-22,P11,local,1,18,12.3
2026-08-22,P12,general,2,46,6.04
2026-08-22,P12,local,1,28,6.14
2026-08-22,P13,general,1,57,5.86
2026-08-22,P13,local,4,52,5.87
2026-08-22,P14,general,0,25,16.4
2026-08-22,P14,local,2,38,16.67
2026-08-22,P15,general,0,37,19.44
2026-08-22,P15,local,1,20,18.92
2026-08-22,P16,general,0,45,17.26
2026-08-22,P16,local,1,38,15.71
2026-08-22,P17,general,6,76,7.22
2026-08-22,P17,local,2,35,7.35
2026-08-22,P18,general,1,41,14.32
2026-08-22,P18,local,0,27,15.1
2026-08-22,P19,general,10,91,5.21
2026-08-22,P19,local,5,52,5.24
2026-08-22,P20,general,2,46,6.63
2026-08-22,P20,local,2,41,7.05
2026-08-22,P21,general,5,66,10.95
2026-08-22,P21,local,2,57,11.83
2026-08-22,P22,general,2,32,17.45
2026-08-22,P22,local,1,15,17.44
2026-08-22,P23,general,2,73,8.8
2026-08-22,P23,local,0,26,8.46
2026-08-22,P24,general,7,72,11.78
2026-08-22,P24,local,0,27,11.81
2026-08-22,P25,general,1,33,16.35
2026-08-22,P25,local,0,21,17.31
2026-08-23,P01,general,0,39,9.57
2026-08-23,P01,local,0,33,10.01
2026-08-23,P02,general,3,77,7.71
2026-08-23,P02,local,2,38,7.4
2026-08-23,P03,general,2,68,9.38
2026-08-23,P03,local,2,42,9.19
2026-08-23,P04,general,0,66,12.59
2026-08-23,P04,local,2,41,12.81
2026-08-23,P05,general,10,106,3.62
2026-08-23,P05,local,9,79,3.63
2026-08-23,P06,general,1,35,12.44
2026-08-23,P06,local,0,15,12.75
2026-08-23,P07,general,9,88,8.44
2026-08-23,P07,local,2,31,8.69
2026-08-23,P08,general,8,85,4.86
2026-08-23,P08,local,3,24,4.86
2026-08-23,P09,general,5,50,9.29
2026-08-23,P09,local,0,18,10.03
2026-08-23,P10,general,1,41,15.21
2026-08-23,P10,local,0,12,13.83
2026-08-23,P11,general,0,18,12.72
2026-08-23,P11,local,1,22,13.42
2026-08-23,P12,general,4,44,5.81
2026-08-23,P12,local,2,36,5.5
2026-08-23,P13,general,8,70,5.78
2026-08-23,P13,local,8,69,5.53
2026-08-23,P14,general,2,33,18.49
2026-08-23,P14,local,1,34,17.76
2026-08-23,P15,general,0,37,20.03
2026-08-23,P15,local,0,23,19.76
2026-08-23,P16,general,0,72,15.85
2026-08-23,P16,local,1,40,14.93
2026-08-23,P17,general,2,85,8.94
2026-08-23,P17,local,3,41,8.6
2026-08-23,P18,general,2,45,14.02
2026-08-23,P18,local,1,31,14.4
2026-08-23,P19,general,5,86,5.47
2026-08-23,P19,local,3,50,5.5
2026-08-23,P20,general,1,48,7.44
2026-08-23,P20,local,2,38,7.12
2026-08-23,P21,general,2,49,11.19
2026-08-23,P21,local,2,53,10.63
2026-08-23,P22,general,0,43,18.25
2026-08-23,P22,local,0,17,17.31
2026-08-23,P23,general,4,58,8.89
2026-08-23,P23,local,1,26,8.55
2026-08-23,P24,general,1,66,14.15
2026-08-23,P24,local,0,40,14.76
2026-08-23,P25,general,2,29,14.69
2026-08-23,P25,local,1,22,15.27
2026-08-24,P01,general,4,61,8.76
2026-08-24,P01,local,0,30,8.94
2026-08-24,P02,general,3,81,8.19
2026-08-24,P02,local,1,52,7.96
2026-08-24,P03,general,1,75,9.81
2026-08-24,P03,local,2,42,9.97
2026-08-24,P04,general,5,105,11.8
2026-08-24,P04,local,3,49,12.24
2026-08-24,P05,general,18,143,3.75
2026-08-24,P05,local,10,117,3.49
2026-08-24,P06,general,0,38,12.15
2026-08-24,P06,local,3,31,12.38
2026-08-24,P07,general,8,126,9.78
2026-08-24,P07,local,5,56,10.05
2026-08-24,P08,general,9,95,4.27
2026-08-24,P08,local,5,38,4.58
2026-08-24,P09,general,3,54,10.81
2026-08-24,P09,local,1,25,10.94
2026-08-24,P10,general,2,58,14.17
2026-08-24,P10,local,1,22,13.7
2026-08-24,P11,general,1,22,11.54
2026-08-24,P11,local,2,36,11.83
2026-08-24,P12,general,2,61,5.98
2026-08-24,P12,local,10,51,5.81
2026-08-24,P13,general,4,74,6.16
2026-08-24,P13,local,7,78,6.11
2026-08-24,P14,general,0,45,18.04
2026-08-24,P14,local,0,42,17.11
2026-08-24,P15,general,1,36,18.95
2026-08-24,P15,local,1,35,18.17
2026-08-24,P16,general,4,70,13.91
2026-08-24,P16,local,0,53,13.62
2026-08-24,P17,general,8,100,9.36
2026-08-24,P17,local,5,57,8.56
2026-08-24,P18,general,3,70,14.48
2026-08-24,P18,local,1,36,14.67
2026-08-24,P19,general,5,113,5.72
2026-08-24,P19,local,5,77,5.79
2026-08-24,P20,general,2,59,8.42
2026-08-24,P20,local,3,36,8.2
2026-08-24,P21,general,2,71,10.09
2026-08-24,P21,local,3,62,10.55
2026-08-24,P22,general,0,56,17.54
2026-08-24,P22,local,0,33,17.95
2026-08-24,P23,general,6,80,8.74
2026-08-24,P23,local,3,35,8.82
2026-08-24,P24,general,2,81,14.32
2026-08-24,P24,local,0,34,14.23
2026-08-24,P25,general,0,47,14.8
2026-08-24,P25,local,2,27,13.78
2026-08-25,P01,general,1,71,9.3
2026-08-25,P01,local,2,45,9.31
2026-08-25,P02,general,6,92,7.85
2026-08-25,P02,local,3,43,7.98
2026-08-25,P03,general,5,84,9.3
2026-08-25,P03,local,1,49,10
2026-08-25,P04,general,2,99,12.68
2026-08-25,P04,local,3,50,11.86
2026-08-25,P05,general,19,152,3.18
2026-08-25,P05,local,11,124,3.19
2026-08-25,P06,general,3,41,12.71
2026-08-25,P06,local,1,16,12.71
2026-08-25,P07,general,2,121,9.8
2026-08-25,P07,local,2,29,10.65
2026-08-25,P08,general,10,85,4.29
2026-08-25,P08,local,3,26,4
2026-08-25,P09,general,7,84,10.22
2026-08-25,P09,local,1,23,9.79
2026-08-25,P10,general,3,51,13.34
2026-08-25,P10,local,2,21,14.58
2026-08-25,P11,general,1,32,11.07
2026-08-25,P11,local,2,41,11.17
2026-08-25,P12,general,3,72,5.61
2026-08-25,P12,local,1,48,5.6
2026-08-25,P13,general,3,67,5.69
2026-08-25,P13,local,5,69,6
2026-08-25,P14,general,1,48,15.74
2026-08-25,P14,local,0,44,15.89
2026-08-25,P15,general,1,49,18.82
2026-08-25,P15,local,2,26,18.12
2026-08-25,P16,general,1,77,14.83
2026-08-25,P16,local,2,63,14.04
2026-08-25,P17,general,0,83,9.31
2026-08-25,P17,local,1,45,9.08
2026-08-25,P18,general,2,41,15.3
2026-08-25,P18,local,1,39,14.92
2026-08-25,P19,general,4,129,5.51
2026-08-25,P19,local,4,83,5.71
2026-08-25,P20,general,2,37,7.34
2026-08-25,P20,local,2,43,6.95
2026-08-25,P21,general,1,72,10.64
2026-08-25,P21,local,2,58,10.64
2026-08-25,P22,general,0,76,15.24
2026-08-25,P22,local,1,29,15.03
2026-08-25,P23,general,6,98,7.81
2026-08-25,P23,local,0,33,8.36
2026-08-25,P24,general,2,80,12.15
2026-08-25,P24,local,3,53,13.09
2026-08-25,P25,general,1,38,15.1
2026-08-25,P25,local,2,19,14.78
2026-08-26,P01,general,1,61,11
2026-08-26,P01,local,1,34,11.02
2026-08-26,P02,general,2,83,8.4
2026-08-26,P02,local,1,53,8.32
2026-08-26,P03,general,2,74,10.42
2026-08-26,P03,local,0,44,10.26
2026-08-26,P04,general,0,85,12.53
2026-08-26,P04,local,1,42,12.71
2026-08-26,P05,general,24,162,2.98
2026-08-26,P05,local,12,115,2.93
2026-08-26,P06,general,0,34,12.14
2026-08-26,P06,local,1,38,11.73
2026-08-26,P07,general,5,113,10.17
2026-08-26,P07,local,1,41,9.99
2026-08-26,P08,general,9,90,4.23
2026-08-26,P08,local,1,34,4.28
2026-08-26,P09,general,4,61,9.98
2026-08-26,P09,local,2,35,10.03
2026-08-26,P10,general,2,71,13.19
2026-08-26,P10,local,0,16,13.84
2026-08-26,P11,general,0,26,12.74
2026-08-26,P11,local,0,52,12.38
2026-08-26,P12,general,3,56,6.86
2026-08-26,P12,local,4,30,6.34
2026-08-26,P13,general,4,67,5.5
2026-08-26,P13,local,5,86,5.86
2026-08-26,P14,general,0,46,18.45
2026-08-26,P14,local,1,30,17.66
2026-08-26,P15,general,1,47,20.15
2026-08-26,P15,local,1,25,19.37
2026-08-26,P16,general,5,81,14.49
2026-08-26,P16,local,2,64,14.29
2026-08-26,P17,general,7,90,7.74
2026-08-26,P17,local,3,52,8.06
2026-08-26,P18,general,0,76,13.61
2026-08-26,P18,local,1,38,13.72
2026-08-26,P19,general,8,120,5.62
2026-08-26,P19,local,4,70,5.7
2026-08-26,P20,general,9,63,7.1
2026-08-26,P20,local,3,50,7.15
2026-08-26,P21,general,2,94,12.1
2026-08-26,P21,local,1,71,12.7
2026-08-26,P22,general,3,65,16.17
2026-08-26,P22,local,1,37,15.89
2026-08-26,P23,general,3,75,8.79
2026-08-26,P23,local,2,43,8.06
2026-08-26,P24,general,0,89,14.33
2026-08-26,P24,local,2,37,14.5
2026-08-26,P25,general,0,46,15.56
2026-08-26,P25,local,0,38,16.19
2026-08-27,P01,general,3,83,10.38
2026-08-27,P01,local,0,41,10.14
2026-08-27,P02,general,2,87,6.82
2026-08-27,P02,local,2,51,6.83
2026-08-27,P03,general,3,81,10.97
2026-08-27,P03,local,3,44,10.81
2026-08-27,P04,general,1,71,11.85
2026-08-27,P04,local,0,56,12.19
2026-08-27,P05,general,20,153,3.44
2026-08-27,P05,local,14,112,3.37
2026-08-27,P06,general,0,38,12.81
2026-08-27,P06,local,1,17,12.97
2026-08-27,P07,general,11,136,9.96
2026-08-27,P07,local,4,44,9.84
2026-08-27,P08,general,17,102,4.03
2026-08-27,P08,local,6,44,4.24
2026-08-27,P09,general,2,72,10.29
2026-08-27,P09,local,1,37,10.12
2026-08-27,P10,general,0,50,13.47
2026-08-27,P10,local,0,26,13.63
2026-08-27,P11,general,0,32,11.55
2026-08-27,P11,local,2,34,11.44
2026-08-27,P12,general,4,63,6.35
2026-08-27,P12,local,5,37,5.9
2026-08-27,P13,general,1,73,5.89
2026-08-27,P13,local,7,78,5.55
2026-08-27,P14,general,1,32,17.35
2026-08-27,P14,local,3,37,19.13
2026-08-27,P15,general,0,37,22.41
2026-08-27,P15,local,0,33,20.62
2026-08-27,P16,general,4,91,15.23
2026-08-27,P16,local,1,55,14.18
2026-08-27,P17,general,3,97,8.77
2026-08-27,P17,local,0,49,8.63
2026-08-27,P18,general,1,67,13.24
2026-08-27,P18,local,0,36,13.36
2026-08-27,P19,general,6,116,5.53
2026-08-27,P19,local,7,88,6.02
2026-08-27,P20,general,2,53,7.4
2026-08-27,P20,local,4,43,7.24
2026-08-27,P21,general,9,96,10.02
2026-08-27,P21,local,2,70,10.12
2026-08-27,P22,general,0,66,15.14
2026-08-27,P22,local,1,32,15.6
2026-08-27,P23,general,3,79,7.1
2026-08-27,P23,local,3,34,7.68
2026-08-27,P24,general,2,81,12.89
2026-08-27,P24,local,0,31,12.83
2026-08-27,P25,general,1,41,14.85
2026-08-27,P25,local,1,39,15.32
2026-08-28,P01,general,0,68,10.8
2026-08-28,P01,local,1,40,9.91
2026-08-28,P02,general,9,112,6.9
2026-08-28,P02,local,6,53,6.86
2026-08-28,P03,general,1,69,10.27
